ctxn_balance,ctxn_attribute1,ctxn_primary_uom_code,ctxn_attribute2,ctxn_document_number,cdct_name,codv_invoice,ctxn_organization_id,ctxn_transaction_reference,ctxn_expiration_date,ctxn_secondary_qty,ctxn_secondary_uom_code,ctxn_movement_type,ctxn_transaction_date,ctxn_warehouse_code,ctxn_task_id,ctxn_item_code1,ctxn_item_code2,ctxn_onset_date,ctxn_currency_code,ctxn_primary_qty,ctxn_handling_unit,ctxn_storagebin_code,ctxn_stock_type_code,ctxn_created_on,ctxn_id,ctxn_document_reference,ctxn_created_by,ctxn_item_name1,ctxn_current_cost,ctxn_transaction_group_id,ctxn_batch_number,metadata_fecha_consulta
0.0,,Metro,,514400,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1290,,10032034,,,$,-13.0,PLT2179175,PRODUCCION,01,15:31:12,2084938,514250,lguerrero,CANTO PVC REHAU CHANTILLI DX 19X1.5 MM (U.E 150 m) 150mxRollo,1186.7,1760330,,2025-09-05 15:37:29
49.0,,Metro,,514400,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1290,,10032048,,,$,-4.0,PLT2179175,Picking,01,15:31:12,2084937,514250,lguerrero,CANTO PVC REHAU SAGANO DX 19X1.5 MM (U.E 150 m) 150mxRollo,1186.7,1760329,,2025-09-05 15:37:29
53.0,,Metro,,514251,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10032048,,,$,30.0,PLT2179175,Picking,01,15:30:51,2084936,514250,lguerrero,CANTO PVC REHAU SAGANO DX 19X1.5 MM (U.E 150 m) 150mxRollo,1186.7,1760328,,2025-09-05 15:37:29
36.0,,Metro,,514251,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10032048,,,$,-30.0,181231,F1M7A60DER,01,15:30:51,2084935,514250,lguerrero,CANTO PVC REHAU SAGANO DX 19X1.5 MM (U.E 150 m) 150mxRollo,1186.7,1760328,,2025-09-05 15:37:29
23.0,,Metro,,514251,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10032048,,,$,23.0,PLT2179175,Picking,01,15:30:51,2084934,514250,lguerrero,CANTO PVC REHAU SAGANO DX 19X1.5 MM (U.E 150 m) 150mxRollo,1186.7,1760328,,2025-09-05 15:37:29
66.0,,Metro,,514251,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10032048,,,$,-23.0,181231,F1M7A60DER,01,15:30:51,2084933,514250,lguerrero,CANTO PVC REHAU SAGANO DX 19X1.5 MM (U.E 150 m) 150mxRollo,1186.7,1760328,,2025-09-05 15:37:29
21.0,,Metro,,514302,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10016601,,,$,21.0,PLT2179174,Picking,01,15:30:19,2084932,514301,sacosta,CANTO ABS REHAU RADIANT BLANCO BRILLANTE 6010 23X1MM (U.E 120M) 60MxRollo,2710.65,1760327,,2025-09-05 15:37:29
95.0,,Metro,,514302,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10016601,,,$,-21.0,181268,F1M11A60DER,01,15:30:19,2084931,514301,sacosta,CANTO ABS REHAU RADIANT BLANCO BRILLANTE 6010 23X1MM (U.E 120M) 60MxRollo,2710.65,1760327,,2025-09-05 15:37:29
15.0,,Lámina,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10029387,,,$,15.0,PLT2177731,PRODUCCION,01,15:30:00,2084930,,lortiz,MELAMINICO  SUPERCOR  PB   KALLIO TEX FOREST  183X244X15,167119.25,1760325,,2025-09-05 15:37:29
0.0,,Lámina,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10029387,,,$,-15.0,PLT2177731,PRODUCCION,01,15:30:00,2084929,,lortiz,MELAMINICO  SUPERCOR  PB   KALLIO TEX FOREST  183X244X15,167119.25,1760325,,2025-09-05 15:37:29
5.0,,Lámina,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10029394,,,$,5.0,PLT2177731,PRODUCCION,01,15:30:00,2084928,,lortiz,MELAMINICO  UNICOR MDF KALLIO TEX FOREST  183X244X5.5  1C/ SIN BACKER,111093.6,1760325,,2025-09-05 15:37:29
0.0,,Lámina,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10029394,,,$,-5.0,PLT2177731,PRODUCCION,01,15:30:00,2084927,,lortiz,MELAMINICO  UNICOR MDF KALLIO TEX FOREST  183X244X5.5  1C/ SIN BACKER,111093.6,1760325,,2025-09-05 15:37:29
5.0,,Lámina,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10029394,,,$,5.0,PLT2177731,PRODUCCION,01,15:29:58,2084926,,lortiz,MELAMINICO  UNICOR MDF KALLIO TEX FOREST  183X244X5.5  1C/ SIN BACKER,111093.6,1760324,,2025-09-05 15:37:29
0.0,,Lámina,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10029394,,,$,-5.0,PLT2177731,Picking,01,15:29:58,2084925,,lortiz,MELAMINICO  UNICOR MDF KALLIO TEX FOREST  183X244X5.5  1C/ SIN BACKER,111093.6,1760324,,2025-09-05 15:37:29
15.0,,Lámina,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10029387,,,$,15.0,PLT2177731,PRODUCCION,01,15:29:58,2084924,,lortiz,MELAMINICO  SUPERCOR  PB   KALLIO TEX FOREST  183X244X15,167119.25,1760324,,2025-09-05 15:37:29
0.0,,Lámina,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1290,,10029387,,,$,-15.0,PLT2177731,Picking,01,15:29:58,2084923,,lortiz,MELAMINICO  SUPERCOR  PB   KALLIO TEX FOREST  183X244X15,167119.25,1760324,,2025-09-05 15:37:29
0.0,,Lámina,,514395,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1290,,10010556,,,$,-0.5,PLT2177732,Picking,01,15:29:54,2084922,514192,lguerrero,MELAMINICO  SUPERCOR  PB    AMARETTO    TEX RUSTICK  183X244X15,195034.75,1760323,,2025-09-05 15:37:29
0.0,,Lámina,,514395,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1290,,10010609,,,$,-1.0,PLT2177732,Picking,01,15:29:54,2084921,514192,lguerrero,MELAMINICO  SUPERCOR  PB    HUMO    TEX MADERA  183X244X15,195034.75,1760322,,2025-09-05 15:37:29
15.0,,Lámina,,514333,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10029387,,,$,15.0,PLT2177731,Picking,01,15:29:30,2084920,514332,lortiz,MELAMINICO  SUPERCOR  PB   KALLIO TEX FOREST  183X244X15,167119.25,1760320,,2025-09-05 15:37:29
20.5,,Lámina,,514333,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10029387,,,$,-15.0,180314,F6M10A10,01,15:29:30,2084919,514332,lortiz,MELAMINICO  SUPERCOR  PB   KALLIO TEX FOREST  183X244X15,167119.25,1760320,,2025-09-05 15:37:29
0.0,,Lámina,,514394,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1290,,10029387,,,$,-2.0,PLT2177732,Picking,01,15:29:30,2084918,514198,lguerrero,MELAMINICO  SUPERCOR  PB   KALLIO TEX FOREST  183X244X15,167119.25,1760319,,2025-09-05 15:37:29
0.0,,Lámina,,514393,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1290,,10010331,,,$,-1.0,PLT2177732,Picking,01,15:29:00,2084917,514205,lguerrero,MELAMINICO VESTO MDP BLANCO 215X244X15,31.11,1760318,,2025-09-05 15:37:29
0.0,,Lámina,,514392,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1290,,10010443,,,$,-1.0,PLT2177732,Picking,01,15:28:38,2084916,514208,lguerrero,MELAMINICO SUPERCOR PB WENGUE TEX MADERA  183X244X15,176181.85,1760317,,2025-09-05 15:37:29
5.0,,Lámina,,514334,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10029394,,,$,5.0,PLT2177731,Picking,01,15:28:35,2084915,514332,lortiz,MELAMINICO  UNICOR MDF KALLIO TEX FOREST  183X244X5.5  1C/ SIN BACKER,111093.6,1760315,,2025-09-05 15:37:29
19.0,,Lámina,,514334,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10029394,,,$,-5.0,185621,F6M20A70,01,15:28:35,2084914,514332,lortiz,MELAMINICO  UNICOR MDF KALLIO TEX FOREST  183X244X5.5  1C/ SIN BACKER,111093.6,1760315,,2025-09-05 15:37:29
0.0,,Lámina,,514391,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1290,,10030104,,,$,-0.5,PLT2177732,Picking,01,15:28:14,2084913,514211,lguerrero,MELAMINICO SUPERCOR PB OASIS TEX FOREST 183X244X15,167119.25,1760314,,2025-09-05 15:37:29
0.0,,Lámina,,514390,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1290,,10020454,,,$,-1.0,PLT2177732,Picking,01,15:27:43,2084912,514214,lguerrero,MELAMINICO VESTO MDP RH CARAMEL MATE NATURAL  215X244X15,235860.39,1760313,,2025-09-05 15:37:29
85.0,,Metro,,514302,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10031993,,,$,85.0,PLT2179174,Picking,01,15:26:43,2084911,514301,sacosta,CANTO PVC REHAU BLANCO NEVADO DX 19X0.40MM (U.E 300 m) 300mxRollo,235.13,1760311,,2025-09-05 15:37:29
119.0,,Metro,,514302,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10031993,,,$,-85.0,181268,F1M11A60DER,01,15:26:43,2084910,514301,sacosta,CANTO PVC REHAU BLANCO NEVADO DX 19X0.40MM (U.E 300 m) 300mxRollo,235.13,1760311,,2025-09-05 15:37:29
2.0,,Rollo,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1145,,10012519,,,$,2.0,195325,F13M6A10IZQ,01,15:25:52,2084909,,cgalvis,PLASTICO NEGRO DE POLIETILENO CAL 6 X 6MTS X ROLLO 70 MTS,405882.0,1760310,,2025-09-05 15:37:29
0.0,,Rollo,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1145,,10012519,,,$,-2.0,195325,MUELLE 3,01,15:25:52,2084908,,cgalvis,PLASTICO NEGRO DE POLIETILENO CAL 6 X 6MTS X ROLLO 70 MTS,405882.0,1760310,,2025-09-05 15:37:29
0.0,,Lámina,,514389,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1290,,10027537,,,$,-1.0,PLT2177732,Picking,01,15:25:44,2084907,514221,lguerrero,MELAMINICO SUPERCOR PB RH CINZA COBALTO TEX SOFT  183X244X15,220324.35,1760309,,2025-09-05 15:37:29
0.0,,Lámina,,514388,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1290,,10029391,,,$,-41.0,PLT2177732,Picking,01,15:24:39,2084906,514224,lguerrero,MELAMINICO  SUPERCOR  PB    SAGANO   TEX FOREST  183X244X15,195034.75,1760308,,2025-09-05 15:37:29
52.0,,Metro,,514302,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10032021,,,$,52.0,PLT2179174,Picking,01,15:24:17,2084905,514301,sacosta,CANTO PVC REHAU GLACIAL DX (teka artico) 19X1.5 MM (U.E 150 m) 150mxRollo,1140.96,1760306,,2025-09-05 15:37:29
4.0,,Metro,,514302,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10032021,,,$,-52.0,181268,F1M11A60DER,01,15:24:17,2084904,514301,sacosta,CANTO PVC REHAU GLACIAL DX (teka artico) 19X1.5 MM (U.E 150 m) 150mxRollo,1140.96,1760306,,2025-09-05 15:37:29
41.0,,Lámina,,514387,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1290,,10029391,,,$,-4.0,PLT2177732,Picking,01,15:24:12,2084903,514228,lguerrero,MELAMINICO  SUPERCOR  PB    SAGANO   TEX FOREST  183X244X15,195034.75,1760305,,2025-09-05 15:37:29
0.0,,Lámina,,514387,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1290,,10027182,,,$,-1.0,PLT2177732,Picking,01,15:24:12,2084902,514228,lguerrero,MELAMINICO SUPERCOR PB GRAFFO TEX SOFT 183X244X15,195034.75,1760304,,2025-09-05 15:37:29
0.0,,Lámina,,514386,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1145,,10033921,,,$,-1.0,PLT2179465,GIRON,01,15:23:54,2084901,514369,losorio,FORMICA LAMITECH F8 PALAZZO MATE POSTFORMABLE 122X244,202170.0,1760303,,2025-09-05 15:37:29
1.0,,Lámina,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1145,,10033921,,,$,1.0,PLT2179465,GIRON,01,15:23:47,2084900,,jvaca,FORMICA LAMITECH F8 PALAZZO MATE POSTFORMABLE 122X244,202170.0,1760302,,2025-09-05 15:37:29
0.0,,Lámina,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1145,,10033921,,,$,-1.0,PLT2179465,Picking,01,15:23:47,2084899,,jvaca,FORMICA LAMITECH F8 PALAZZO MATE POSTFORMABLE 122X244,202170.0,1760302,,2025-09-05 15:37:29
1.0,,Lámina,,514382,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1145,,10033921,,,$,1.0,PLT2179465,Picking,01,15:23:30,2084898,514369,jvaca,FORMICA LAMITECH F8 PALAZZO MATE POSTFORMABLE 122X244,202170.0,1760300,,2025-09-05 15:37:29
0.0,,Lámina,,514382,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1145,,10033921,,,$,-1.0,632799,F99M1A10,01,15:23:30,2084897,514369,jvaca,FORMICA LAMITECH F8 PALAZZO MATE POSTFORMABLE 122X244,202170.0,1760300,,2025-09-05 15:37:29
2.0,,Lámina,,514385,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1290,,10029387,,,$,-2.0,PLT2177732,Picking,01,15:22:58,2084896,514233,lguerrero,MELAMINICO  SUPERCOR  PB   KALLIO TEX FOREST  183X244X15,167119.25,1760299,,2025-09-05 15:37:29
4.0,,Lámina,,514385,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1290,,10029387,,,$,-0.5,PLT2177732,Picking,01,15:22:58,2084895,514233,lguerrero,MELAMINICO  SUPERCOR  PB   KALLIO TEX FOREST  183X244X15,167119.25,1760298,,2025-09-05 15:37:29
0.0,,Lámina,,514385,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1290,,10010749,,,$,-1.0,PLT2177732,Picking,01,15:22:58,2084894,514233,lguerrero,MELAMINICO  SUPERCOR  PB    BLANCO NEVADO    LISO  215X244X15,151272.29,1760297,,2025-09-05 15:37:29
45.0,,Lámina,,514384,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1290,,10029391,,,$,-3.0,PLT2177732,Picking,01,15:22:34,2084893,514242,lguerrero,MELAMINICO  SUPERCOR  PB    SAGANO   TEX FOREST  183X244X15,195034.75,1760296,,2025-09-05 15:37:29
48.0,,Lámina,,514384,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1290,,10029391,,,$,-0.5,PLT2177732,Picking,01,15:22:34,2084892,514242,lguerrero,MELAMINICO  SUPERCOR  PB    SAGANO   TEX FOREST  183X244X15,195034.75,1760295,,2025-09-05 15:37:29
0.0,,Lámina,,514383,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1290,,10010411,,,$,-2.0,PLT2177732,Picking,01,15:21:55,2084891,514246,lguerrero,MELAMINICO  SUPERCOR  PB  RH  BLANCO NEVADO    LISO  215X244X15,174363.57,1760294,,2025-09-05 15:37:29
0.0,,Lámina,,514383,Salida por entrega,,98,,,,,261 Consumo de almacén para orden,2025-09-04,1290,,10015774,,,$,-2.0,PLT2177732,PRODUCCION,01,15:21:55,2084890,514246,lguerrero,MELAMINICO SUPERCOR PB RH CHANTILLI TEX RUSTICK 183X244X15,220324.35,1760293,,2025-09-05 15:37:29
2.0,,Lámina,,513759,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1145,,10030105,,,$,2.0,PLT2179464,Picking,01,15:19:46,2084889,513757,jvaca,MELAMINICO  SUPERCOR  PB  RH  OASIS  TEX FOREST  183X244X15,188723.01,1760292,,2025-09-05 15:37:29
0.0,,Lámina,,513759,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1145,,10030105,,,$,-2.0,183610,F3M20A50,01,15:19:46,2084888,513757,jvaca,MELAMINICO  SUPERCOR  PB  RH  OASIS  TEX FOREST  183X244X15,188723.01,1760292,,2025-09-05 15:37:29
1.0,,Lámina,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1145,,10033921,,,$,1.0,632799,F99M1A10,01,15:19:42,2084887,,cgalvis,FORMICA LAMITECH F8 PALAZZO MATE POSTFORMABLE 122X244,202170.0,1760291,,2025-09-05 15:37:29
0.0,,Lámina,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1145,,10033921,,,$,-1.0,195113,MUELLE 3,01,15:19:42,2084886,,cgalvis,FORMICA LAMITECH F8 PALAZZO MATE POSTFORMABLE 122X244,202170.0,1760291,,2025-09-05 15:37:29
6.5,,Lámina,,513759,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1145,,10010560,,,$,6.5,PLT2179464,Picking,01,15:18:21,2084885,513757,jvaca,MELAMINICO  SUPERCOR  PB  RH  AMARETTO TEX RUSTICK  183X244X15,220324.35,1760290,,2025-09-05 15:37:29
24.0,,Lámina,,513759,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1145,,10010560,,,$,-6.5,183609,F3M20A60,01,15:18:21,2084884,513757,jvaca,MELAMINICO  SUPERCOR  PB  RH  AMARETTO TEX RUSTICK  183X244X15,220324.35,1760290,,2025-09-05 15:37:29
0.5,,Lámina,,513759,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1145,,10010560,,,$,0.5,PLT2179464,Picking,01,15:18:21,2084883,513757,jvaca,MELAMINICO  SUPERCOR  PB  RH  AMARETTO TEX RUSTICK  183X244X15,220324.35,1760290,,2025-09-05 15:37:29
0.0,,Lámina,,513759,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1145,,10010560,,,$,-0.5,183609,F3M20A60,01,15:18:21,2084882,513757,jvaca,MELAMINICO  SUPERCOR  PB  RH  AMARETTO TEX RUSTICK  183X244X15,220324.35,1760290,,2025-09-05 15:37:29
33.0,,Metro,,514254,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1145,,10031493,,,COP,33.0,PLT2179400,Picking,08,15:17:55,2084881,514253,eduarte,CANTO PVC INTRAPLAS FLORMORADO 19X1.5 MM (U.E 500 m) 100mxRollo,1472.96,1760289,,2025-09-05 15:37:29
67.0,,Metro,,514254,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1145,,10031493,,,COP,-33.0,162229,F21M1A30IZQ,08,15:17:55,2084880,514253,eduarte,CANTO PVC INTRAPLAS FLORMORADO 19X1.5 MM (U.E 500 m) 100mxRollo,1472.96,1760289,,2025-09-05 15:37:29
17.0,,Metro,,514254,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1145,,10031493,,,COP,17.0,PLT2179400,Picking,08,15:17:55,2084879,514253,eduarte,CANTO PVC INTRAPLAS FLORMORADO 19X1.5 MM (U.E 500 m) 100mxRollo,1472.96,1760289,,2025-09-05 15:37:29
0.0,,Metro,,514254,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1145,,10031493,,,COP,-17.0,162229,F21M1A30IZQ,08,15:17:55,2084878,514253,eduarte,CANTO PVC INTRAPLAS FLORMORADO 19X1.5 MM (U.E 500 m) 100mxRollo,1472.96,1760289,,2025-09-05 15:37:29
329.0,,Metro,,514302,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10020916,,,COP,329.0,PLT2179174,Picking,01,15:17:40,2084877,514301,sacosta,CANTO PVC INTRAPLAS KALLIO 19X0.45 MM 240mxRollo,306.24,1760287,,2025-09-05 15:37:29
151.0,,Metro,,514302,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10020916,,,COP,-329.0,181267,F1M10A70DER,01,15:17:40,2084876,514301,sacosta,CANTO PVC INTRAPLAS KALLIO 19X0.45 MM 240mxRollo,306.24,1760287,,2025-09-05 15:37:29
31.0,,Metro,,514302,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10020916,,,COP,31.0,PLT2179174,Picking,01,15:17:40,2084875,514301,sacosta,CANTO PVC INTRAPLAS KALLIO 19X0.45 MM 240mxRollo,306.24,1760287,,2025-09-05 15:37:29
15.0,,Metro,,514302,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10020916,,,COP,-31.0,181267,F1M10A70DER,01,15:17:40,2084874,514301,sacosta,CANTO PVC INTRAPLAS KALLIO 19X0.45 MM 240mxRollo,306.24,1760287,,2025-09-05 15:37:29
95.0,,Metro,,514302,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10020934,,,COP,95.0,PLT2179174,Picking,01,15:17:19,2084873,514301,sacosta,CANTO PVC INTRAPLAS KALLIO 19X1.5 MM 100mxRollo,1000.32,1760286,,2025-09-05 15:37:29
96.0,,Metro,,514302,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10020934,,,COP,-95.0,181267,F1M10A70DER,01,15:17:19,2084872,514301,sacosta,CANTO PVC INTRAPLAS KALLIO 19X1.5 MM 100mxRollo,1000.32,1760286,,2025-09-05 15:37:29
85.0,,Metro,,514302,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10031927,,,COP,85.0,PLT2179174,Picking,01,15:16:56,2084871,514301,sacosta,CANTO PVC REHAU SODER 2026 (roble provenzal) 19X0.40MM (U.E 300 m) 300mxRollo,324.28,1760283,,2025-09-05 15:37:29
99.0,,Metro,,514302,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10031927,,,COP,-85.0,181187,F1M6A60DER,01,15:16:56,2084870,514301,sacosta,CANTO PVC REHAU SODER 2026 (roble provenzal) 19X0.40MM (U.E 300 m) 300mxRollo,324.28,1760283,,2025-09-05 15:37:29
43.0,,Metro,,514302,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10014050,,,COP,43.0,PLT2179174,Picking,01,15:16:38,2084869,514301,sacosta,CANTO PVC INTRAPLAS GRACIA 19X1.5 MM 100mxRollo,1000.32,1760281,,2025-09-05 15:37:29
19.0,,Metro,,514302,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10014050,,,COP,-43.0,181181,F1M3A70DER,01,15:16:38,2084868,514301,sacosta,CANTO PVC INTRAPLAS GRACIA 19X1.5 MM 100mxRollo,1000.32,1760281,,2025-09-05 15:37:29
92.0,,Metro,,514302,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10014043,,,COP,92.0,PLT2179174,Picking,01,15:16:20,2084867,514301,sacosta,CANTO PVC INTRAPLAS GRACIA 19X0.45MM 240mxRollo,306.24,1760279,,2025-09-05 15:37:29
84.0,,Metro,,514302,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10014043,,,COP,-92.0,181181,F1M3A70DER,01,15:16:20,2084866,514301,sacosta,CANTO PVC INTRAPLAS GRACIA 19X0.45MM 240mxRollo,306.24,1760279,,2025-09-05 15:37:29
77.0,,Metro,,514302,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10031918,,,$,77.0,PLT2179174,Picking,01,15:15:49,2084865,514301,sacosta,CANTO PVC REHAU GLACIAL DX (teka artico) 19X0.40MM (U.E 300 m) 300mxRollo,324.28,1760277,,2025-09-05 15:37:29
201.0,,Metro,,514302,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10031918,,,$,-77.0,181192,F1M3A60DER,01,15:15:49,2084864,514301,sacosta,CANTO PVC REHAU GLACIAL DX (teka artico) 19X0.40MM (U.E 300 m) 300mxRollo,324.28,1760277,,2025-09-05 15:37:29
16.0,,Metro,,514299,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10015894,,,$,16.0,PLT2179174,Picking,08,15:13:37,2084863,514298,sacosta,CANTO PVC IMPORTADO CEDRO  FREZE 22X0.40 (300mxRollo),1.0,1760275,,2025-09-05 15:37:29
3284.0,,Metro,,514299,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10015894,,,$,-16.0,181240,F1M8A80DER,08,15:13:37,2084862,514298,sacosta,CANTO PVC IMPORTADO CEDRO  FREZE 22X0.40 (300mxRollo),1.0,1760275,,2025-09-05 15:37:29
1.0,,Lámina,,514194,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10010609,,,$,1.0,PLT2177732,Picking,01,15:11:58,2084861,514192,lortiz,MELAMINICO  SUPERCOR  PB    HUMO    TEX MADERA  183X244X15,195034.75,1760273,,2025-09-05 15:37:29
4.0,,Lámina,,514194,Traslado de Materiales,,98,,,,,313 Traslado de confirmacion de picking,2025-09-04,1290,,10010609,,,$,-1.0,180325,F7M8A40,01,15:11:58,2084860,514192,lortiz,MELAMINICO  SUPERCOR  PB    HUMO    TEX MADERA  183X244X15,195034.75,1760273,,2025-09-05 15:37:29
5.0,,Und,,514381,Entrada por Devolucion,,98,,,,,103 Entrada por devolucion,2025-09-04,1145,,10011407,,,$,5.0,195192,MUELLE 2,01,15:10:58,2084859,,losorio,TAPON SOLDADO PRESION DE 1/2      REF 2901390,158.91,1760272,,2025-09-05 15:37:29
100.0,,Und,,514381,Entrada por Devolucion,,98,,,,,103 Entrada por devolucion,2025-09-04,1145,,10003062,,,$,100.0,195193,MUELLE 2,01,15:10:58,2084858,,losorio,SACO DE FIBRA 55X80,870.37,1760271,,2025-09-05 15:37:29
5.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1145,,10025282,,,$,5.0,PLT2179043,PIEDECUESTA,01,15:10:53,2084857,,cmendez,TANQUE ROTOPLAST BICAPA 500 L C.T,138345.87,1760269,,2025-09-05 15:37:29
0.0,,Und,,,,,98,,,,,311 Traslado de ubicacion a ubicacion,2025-09-04,1145,,10025282,,,$,-5.0,PLT2179043,Picking,01,15:10:53,2084856,,cmendez,TANQUE ROTOPLAST BICAPA 500 L C.T,138345.87,1760269,,2025-09-05 15:37:29
